,dataset,esperimento,pattern,graph,Sub_3_present,Sub_92_present,Sub_42_present,Sub_3_compliant,Sub_92_compliant,Sub_42_compliant,respected,Sub3,Sub92,Sub42
9528,bpi17denied,alignments,240,graph2296,True,False,True,True,,True,False,1,1,0
9529,bpi17denied,alignments,240,graph2295,True,False,True,True,,True,False,0,1,0
9530,bpi17denied,alignments,240,graph2294,True,False,True,True,,True,False,1,1,0
9531,bpi17denied,alignments,240,graph2293,True,False,True,True,,True,False,0,1,0
9532,bpi17denied,alignments,240,graph2292,True,False,True,True,,True,False,0,1,0
9533,bpi17denied,alignments,240,graph2291,True,False,True,True,,True,False,1,1,1
9534,bpi17denied,alignments,240,graph2290,True,False,True,True,,True,False,0,1,0
9535,bpi17denied,alignments,240,graph2289,True,False,True,True,,True,False,1,1,0
9536,bpi17denied,alignments,240,graph2288,True,False,True,True,,True,False,1,1,0
9537,bpi17denied,alignments,240,graph2287,True,False,True,True,,True,False,1,1,0
9538,bpi17denied,alignments,240,graph2286,True,False,True,True,,True,False,0,1,1
9539,bpi17denied,alignments,240,graph2285,False,False,False,,,,True,0,1,0
9540,bpi17denied,alignments,240,graph2284,True,False,True,True,,True,False,1,1,0
9541,bpi17denied,alignments,240,graph2283,True,False,True,True,,True,False,1,1,0
9542,bpi17denied,alignments,240,graph2282,True,False,True,False,,True,False,1,1,0
9543,bpi17denied,alignments,240,graph2281,False,False,False,,,,True,0,1,0
9544,bpi17denied,alignments,240,graph2280,True,False,True,True,,True,False,0,1,0
9545,bpi17denied,alignments,240,graph2279,True,False,True,True,,True,False,1,1,0
9546,bpi17denied,alignments,240,graph2278,True,False,True,True,,True,False,1,1,0
9547,bpi17denied,alignments,240,graph2277,True,False,True,True,,True,False,0,1,0
9548,bpi17denied,alignments,240,graph2276,True,False,True,True,,True,False,1,1,0
9549,bpi17denied,alignments,240,graph2275,True,False,True,True,,True,False,1,1,0
9550,bpi17denied,alignments,240,graph2274,True,False,True,True,,True,False,1,1,0
9551,bpi17denied,alignments,240,graph2273,True,False,True,True,,True,False,1,1,0
9552,bpi17denied,alignments,240,graph2272,True,False,True,False,,True,False,1,1,1
9553,bpi17denied,alignments,240,graph2271,True,False,True,True,,True,False,1,1,0
9554,bpi17denied,alignments,240,graph2270,True,False,True,True,,True,False,1,1,0
9555,bpi17denied,alignments,240,graph2269,True,False,True,True,,True,False,1,1,1
9556,bpi17denied,alignments,240,graph2268,True,False,True,True,,True,False,1,1,0
9557,bpi17denied,alignments,240,graph2267,True,False,True,True,,True,False,1,0,0
9558,bpi17denied,alignments,240,graph2266,True,False,True,True,,True,False,1,1,0
9559,bpi17denied,alignments,240,graph2265,True,False,True,True,,True,False,0,1,0
9560,bpi17denied,alignments,240,graph2264,True,False,True,True,,True,False,1,1,0
9561,bpi17denied,alignments,240,graph2263,True,False,True,True,,True,False,1,1,0
9562,bpi17denied,alignments,240,graph2262,True,False,False,True,,,False,1,0,0
9563,bpi17denied,alignments,240,graph2261,True,False,True,True,,True,False,0,1,0
9564,bpi17denied,alignments,240,graph2260,True,False,True,True,,True,False,1,1,0
9565,bpi17denied,alignments,240,graph2259,False,False,False,,,,True,1,0,0
9566,bpi17denied,alignments,240,graph2258,True,False,False,True,,,False,1,0,0
9567,bpi17denied,alignments,240,graph2257,True,False,False,True,,,False,1,0,0
9568,bpi17denied,alignments,240,graph2256,True,False,True,True,,True,False,0,1,1
9569,bpi17denied,alignments,240,graph2255,True,False,False,False,,,True,1,0,0
9570,bpi17denied,alignments,240,graph2254,True,False,True,True,,True,False,0,1,0
9571,bpi17denied,alignments,240,graph2253,True,False,True,True,,True,False,1,1,0
9572,bpi17denied,alignments,240,graph2252,True,False,True,True,,True,False,0,1,0
9573,bpi17denied,alignments,240,graph2251,True,False,True,True,,True,False,0,1,0
9574,bpi17denied,alignments,240,graph2250,True,False,False,True,,,False,1,0,0
9575,bpi17denied,alignments,240,graph2249,True,False,False,False,,,True,1,0,0
9576,bpi17denied,alignments,240,graph2248,True,False,False,True,,,False,1,0,0
9577,bpi17denied,alignments,240,graph2247,True,False,True,True,,True,False,1,1,0
9578,bpi17denied,alignments,240,graph2246,True,False,False,False,,,True,1,0,0
9579,bpi17denied,alignments,240,graph2245,True,False,False,True,,,False,1,0,0
9580,bpi17denied,alignments,240,graph2244,True,False,True,True,,True,False,1,1,1
9581,bpi17denied,alignments,240,graph2243,True,False,False,True,,,False,1,0,0
9582,bpi17denied,alignments,240,graph2242,True,False,False,True,,,False,1,0,1
9583,bpi17denied,alignments,240,graph2241,True,False,False,True,,,False,1,0,0
9584,bpi17denied,alignments,240,graph2240,True,False,False,True,,,False,1,0,0
9585,bpi17denied,alignments,240,graph2239,True,False,True,True,,True,False,1,1,0
9586,bpi17denied,alignments,240,graph2238,True,False,True,True,,True,False,0,1,0
9587,bpi17denied,alignments,240,graph2237,True,False,True,False,,True,False,1,1,0
9588,bpi17denied,alignments,240,graph2236,True,False,True,True,,True,False,0,1,0
9589,bpi17denied,alignments,240,graph2235,True,False,True,True,,True,False,0,1,0
9590,bpi17denied,alignments,240,graph2234,True,False,True,True,,True,False,1,1,0
9591,bpi17denied,alignments,240,graph2233,True,False,True,True,,True,False,1,1,0
9592,bpi17denied,alignments,240,graph2232,True,False,True,True,,True,False,0,1,0
9593,bpi17denied,alignments,240,graph2231,True,False,True,True,,True,False,0,1,1
9594,bpi17denied,alignments,240,graph2230,True,False,False,True,,,False,1,0,0
9595,bpi17denied,alignments,240,graph2229,True,False,True,True,,True,False,1,1,1
9596,bpi17denied,alignments,240,graph2228,True,False,True,True,,True,False,0,1,0
9597,bpi17denied,alignments,240,graph2227,True,False,True,True,,True,False,0,1,0
9598,bpi17denied,alignments,240,graph2226,True,False,True,True,,True,False,0,1,0
9599,bpi17denied,alignments,240,graph2225,True,False,True,True,,True,False,0,1,0
9600,bpi17denied,alignments,240,graph2224,True,False,True,True,,True,False,0,1,0
9601,bpi17denied,alignments,240,graph2223,True,False,True,True,,True,False,1,1,0
9602,bpi17denied,alignments,240,graph2222,True,False,True,True,,True,False,1,1,0
9603,bpi17denied,alignments,240,graph2221,True,False,True,True,,True,False,1,1,0
9604,bpi17denied,alignments,240,graph2220,True,False,True,True,,True,False,0,1,0
9605,bpi17denied,alignments,240,graph2219,True,False,True,True,,True,False,1,1,0
9606,bpi17denied,alignments,240,graph2218,True,False,True,True,,True,False,1,0,0
9607,bpi17denied,alignments,240,graph2217,True,False,True,True,,True,False,0,1,0
9608,bpi17denied,alignments,240,graph2216,True,False,True,True,,True,False,0,1,0
9609,bpi17denied,alignments,240,graph2215,True,False,True,True,,True,False,1,1,0
9610,bpi17denied,alignments,240,graph2214,True,False,True,True,,True,False,1,1,0
9611,bpi17denied,alignments,240,graph2213,True,False,True,True,,True,False,0,1,1
9612,bpi17denied,alignments,240,graph2212,True,False,True,True,,True,False,0,1,0
9613,bpi17denied,alignments,240,graph2211,True,False,True,False,,True,False,1,1,0
9614,bpi17denied,alignments,240,graph2210,True,False,True,True,,True,False,0,1,0
9615,bpi17denied,alignments,240,graph2209,True,False,True,True,,True,False,1,1,0
9616,bpi17denied,alignments,240,graph2208,False,False,True,,,True,False,0,1,0
9617,bpi17denied,alignments,240,graph2207,True,False,True,True,,True,False,1,1,0
9618,bpi17denied,alignments,240,graph2206,True,False,True,True,,True,False,0,1,0
9619,bpi17denied,alignments,240,graph2205,True,False,True,True,,True,False,0,1,0
9620,bpi17denied,alignments,240,graph2204,True,False,True,False,,True,False,0,1,0
9621,bpi17denied,alignments,240,graph2203,True,False,True,True,,True,False,0,1,1
9622,bpi17denied,alignments,240,graph2202,True,False,True,True,,True,False,1,1,0
9623,bpi17denied,alignments,240,graph2201,True,False,True,True,,True,False,1,1,0
9624,bpi17denied,alignments,240,graph2200,True,False,True,True,,True,False,1,1,0
9625,bpi17denied,alignments,240,graph2199,True,False,True,True,,True,False,1,1,0
9626,bpi17denied,alignments,240,graph2198,True,False,True,True,,True,False,1,1,0
9627,bpi17denied,alignments,240,graph2197,True,False,True,True,,True,False,0,1,0
9628,bpi17denied,alignments,240,graph2196,True,False,True,True,,True,False,0,1,0
9629,bpi17denied,alignments,240,graph2195,True,False,False,True,,,False,1,0,0
9630,bpi17denied,alignments,240,graph2194,True,False,True,True,,True,False,0,1,0
9631,bpi17denied,alignments,240,graph2193,True,False,True,True,,True,False,0,1,0
9632,bpi17denied,alignments,240,graph2192,True,False,True,True,,True,False,1,1,0
9633,bpi17denied,alignments,240,graph2191,True,False,False,True,,,False,1,0,0
9634,bpi17denied,alignments,240,graph2190,True,False,True,True,,True,False,1,1,0
9635,bpi17denied,alignments,240,graph2189,True,False,True,True,,True,False,1,1,0
9636,bpi17denied,alignments,240,graph2188,False,False,False,,,,True,1,0,0
9637,bpi17denied,alignments,240,graph2187,True,False,True,True,,True,False,0,1,0
9638,bpi17denied,alignments,240,graph2186,True,False,True,True,,True,False,1,1,0
9639,bpi17denied,alignments,240,graph2185,False,False,False,,,,True,1,0,0
9640,bpi17denied,alignments,240,graph2184,True,False,True,True,,True,False,1,1,0
9641,bpi17denied,alignments,240,graph2183,False,False,True,,,True,False,0,1,0
9642,bpi17denied,alignments,240,graph2182,True,False,True,True,,True,False,0,1,0
9643,bpi17denied,alignments,240,graph2181,False,False,False,,,,True,1,0,0
9644,bpi17denied,alignments,240,graph2180,True,False,True,False,,True,False,1,1,1
9645,bpi17denied,alignments,240,graph2179,True,False,True,True,,True,False,1,1,0
9646,bpi17denied,alignments,240,graph2178,True,False,True,True,,True,False,0,1,0
9647,bpi17denied,alignments,240,graph2177,True,False,True,True,,True,False,1,0,0
9648,bpi17denied,alignments,240,graph2176,True,False,True,True,,True,False,0,1,0
9649,bpi17denied,alignments,240,graph2175,True,False,True,True,,True,False,0,1,0
9650,bpi17denied,alignments,240,graph2174,True,False,True,True,,True,False,0,1,0
9651,bpi17denied,alignments,240,graph2173,True,False,True,True,,True,False,1,1,0
9652,bpi17denied,alignments,240,graph2172,True,False,True,True,,True,False,1,1,0
9653,bpi17denied,alignments,240,graph2171,True,False,True,True,,True,False,1,1,0
9654,bpi17denied,alignments,240,graph2170,True,False,True,True,,True,False,1,1,0
9655,bpi17denied,alignments,240,graph2169,True,False,True,True,,True,False,1,1,1
9656,bpi17denied,alignments,240,graph2168,True,False,True,True,,True,False,0,1,0
9657,bpi17denied,alignments,240,graph2167,True,False,True,True,,True,False,1,1,1
9658,bpi17denied,alignments,240,graph2166,True,False,True,True,,True,False,1,1,1
9659,bpi17denied,alignments,240,graph2165,True,False,True,False,,True,False,1,1,1
9660,bpi17denied,alignments,240,graph2164,True,False,True,True,,True,False,1,1,1
9661,bpi17denied,alignments,240,graph2163,True,False,True,False,,True,False,1,1,0
9662,bpi17denied,alignments,240,graph2162,True,False,True,True,,True,False,0,1,1
9663,bpi17denied,alignments,240,graph2161,True,False,True,True,,True,False,0,1,1
9664,bpi17denied,alignments,240,graph2160,True,False,True,True,,True,False,0,1,1
9665,bpi17denied,alignments,240,graph2159,True,False,True,True,,True,False,0,1,1
9666,bpi17denied,alignments,240,graph2158,True,False,True,True,,True,False,0,1,1
9667,bpi17denied,alignments,240,graph2157,True,False,True,True,,True,False,0,1,1
9668,bpi17denied,alignments,240,graph2156,True,False,True,True,,True,False,0,1,1
9669,bpi17denied,alignments,240,graph2155,False,False,False,,,,True,1,0,0
9670,bpi17denied,alignments,240,graph2154,True,False,True,True,,True,False,1,1,0
9671,bpi17denied,alignments,240,graph2153,True,False,True,True,,True,False,1,1,0
9672,bpi17denied,alignments,240,graph2152,True,False,True,True,,True,False,1,1,0
9673,bpi17denied,alignments,240,graph2151,True,False,True,True,,True,False,1,1,0
9674,bpi17denied,alignments,240,graph2150,True,False,True,True,,True,False,0,1,0
9675,bpi17denied,alignments,240,graph2149,True,False,True,True,,True,False,0,1,0
9676,bpi17denied,alignments,240,graph2148,True,False,True,True,,True,False,0,1,1
9677,bpi17denied,alignments,240,graph2147,True,False,True,True,,True,False,0,1,0
9678,bpi17denied,alignments,240,graph2146,True,False,True,True,,True,False,1,1,0
9679,bpi17denied,alignments,240,graph2145,True,False,True,True,,True,False,0,1,0
9680,bpi17denied,alignments,240,graph2144,True,False,True,True,,True,False,0,1,0
9681,bpi17denied,alignments,240,graph2143,True,False,False,True,,,False,1,0,0
9682,bpi17denied,alignments,240,graph2142,True,False,True,True,,True,False,1,1,0
9683,bpi17denied,alignments,240,graph2141,True,False,True,True,,True,False,1,1,1
9684,bpi17denied,alignments,240,graph2140,True,False,True,True,,True,False,1,1,0
9685,bpi17denied,alignments,240,graph2139,True,False,True,True,,True,False,0,1,0
9686,bpi17denied,alignments,240,graph2138,True,False,True,True,,True,False,1,1,1
9687,bpi17denied,alignments,240,graph2137,True,False,True,True,,True,False,1,0,0
9688,bpi17denied,alignments,240,graph2136,True,False,True,True,,True,False,0,1,0
9689,bpi17denied,alignments,240,graph2135,True,False,True,True,,True,False,1,1,0
9690,bpi17denied,alignments,240,graph2134,False,False,False,,,,True,1,0,0
9691,bpi17denied,alignments,240,graph2133,True,False,True,True,,True,False,0,1,0
9692,bpi17denied,alignments,240,graph2132,True,False,True,True,,True,False,1,1,0
9693,bpi17denied,alignments,240,graph2131,True,False,True,True,,True,False,1,1,1
9694,bpi17denied,alignments,240,graph2130,True,False,True,True,,True,False,0,1,0
9695,bpi17denied,alignments,240,graph2129,True,False,True,True,,True,False,1,1,1
9696,bpi17denied,alignments,240,graph2128,True,False,True,True,,True,False,1,1,0
9697,bpi17denied,alignments,240,graph2127,True,False,True,True,,True,False,1,1,0
9698,bpi17denied,alignments,240,graph2126,True,False,True,True,,True,False,1,1,0
9699,bpi17denied,alignments,240,graph2125,True,False,True,True,,True,False,0,1,0
9700,bpi17denied,alignments,240,graph2124,True,False,True,True,,True,False,0,1,0
9701,bpi17denied,alignments,240,graph2123,True,False,False,True,,,False,1,0,0
9702,bpi17denied,alignments,240,graph2122,True,False,True,True,,True,False,1,1,0
9703,bpi17denied,alignments,240,graph2121,True,False,True,True,,True,False,0,1,0
9704,bpi17denied,alignments,240,graph2120,True,False,True,True,,True,False,1,1,0
9705,bpi17denied,alignments,240,graph2119,True,False,True,True,,True,False,0,1,0
9706,bpi17denied,alignments,240,graph2118,True,False,False,True,,,False,1,0,0
9707,bpi17denied,alignments,240,graph2117,True,False,False,True,,,False,1,0,0
9708,bpi17denied,alignments,240,graph2116,True,False,True,True,,True,False,0,1,0
9709,bpi17denied,alignments,240,graph2115,True,False,True,True,,True,False,1,1,0
9710,bpi17denied,alignments,240,graph2114,False,False,False,,,,True,1,0,0
9711,bpi17denied,alignments,240,graph2113,True,False,True,True,,True,False,1,1,0
9712,bpi17denied,alignments,240,graph2112,False,False,False,,,,True,1,0,0
9713,bpi17denied,alignments,240,graph2111,True,False,False,True,,,False,1,0,0
9714,bpi17denied,alignments,240,graph2110,False,False,False,,,,True,1,0,0
9715,bpi17denied,alignments,240,graph2109,True,False,True,False,,True,False,1,0,0
9716,bpi17denied,alignments,240,graph2108,True,False,False,True,,,False,1,0,0
9717,bpi17denied,alignments,240,graph2107,True,False,True,True,,True,False,1,1,1
9718,bpi17denied,alignments,240,graph2106,True,False,True,True,,True,False,0,1,0
9719,bpi17denied,alignments,240,graph2105,True,False,True,True,,True,False,1,1,0
9720,bpi17denied,alignments,240,graph2104,True,False,True,True,,True,False,0,1,0
9721,bpi17denied,alignments,240,graph2103,True,False,True,True,,True,False,1,1,0
9722,bpi17denied,alignments,240,graph2102,True,False,True,True,,True,False,0,1,1
9723,bpi17denied,alignments,240,graph2101,True,False,True,True,,True,False,0,1,0
9724,bpi17denied,alignments,240,graph2100,True,False,True,False,,True,False,0,1,0
9725,bpi17denied,alignments,240,graph2099,True,False,True,True,,True,False,1,0,0
9726,bpi17denied,alignments,240,graph2098,True,False,True,True,,True,False,0,1,0
9727,bpi17denied,alignments,240,graph2097,True,False,True,True,,True,False,1,1,0
9728,bpi17denied,alignments,240,graph2096,True,False,False,True,,,False,1,0,1
9729,bpi17denied,alignments,240,graph2095,True,False,True,True,,True,False,1,1,0
9730,bpi17denied,alignments,240,graph2094,True,False,True,True,,True,False,0,1,0
9731,bpi17denied,alignments,240,graph2093,True,False,True,True,,True,False,0,1,0
9732,bpi17denied,alignments,240,graph2092,True,False,True,True,,True,False,0,1,0
9733,bpi17denied,alignments,240,graph2091,True,False,True,True,,True,False,1,1,0
9734,bpi17denied,alignments,240,graph2090,True,False,True,True,,True,False,1,1,1
9735,bpi17denied,alignments,240,graph2089,True,False,True,True,,True,False,0,1,0
9736,bpi17denied,alignments,240,graph2088,True,False,True,True,,True,False,1,1,0
9737,bpi17denied,alignments,240,graph2087,True,False,True,True,,True,False,1,1,1
9738,bpi17denied,alignments,240,graph2086,True,False,True,True,,True,False,1,1,0
